Results	Entity	Line	Column	CheckID	Check Name
      Violation: Private Const Function "AnnotateTokensWorker::getTok" (which has external linkage) defined multiple times.	getTok	6843	17	MISRA08_3-2-4	3-2-4 Is An identifier with external linkage shall have exactly one definition.
      Violation: Public Function "EnqueueVisitor::EnqueueChildren" (which has external linkage) defined multiple times.	EnqueueChildren	2111	21	MISRA08_3-2-4	3-2-4 Is An identifier with external linkage shall have exactly one definition.
      Violation: Public Function "EnqueueVisitor::EnqueueChildren" (which has external linkage) defined multiple times.	EnqueueChildren	2436	21	MISRA08_3-2-4	3-2-4 Is An identifier with external linkage shall have exactly one definition.
      Violation: Public Function "clang::cxcursor::CursorVisitor::Visit" (which has external linkage) defined multiple times.	Visit	189	20	MISRA08_3-2-4	3-2-4 Is An identifier with external linkage shall have exactly one definition.
      Violation: Public Function "clang::cxcursor::CursorVisitor::Visit" (which has external linkage) defined multiple times.	Visit	3172	20	MISRA08_3-2-4	3-2-4 Is An identifier with external linkage shall have exactly one definition.
      Violation: union "[unnamed]" is invalid.	[unnamed]	3694	8	MISRA08_9-5-1	9-5-1 Unions shall not be used
      Violation: clang_createIndex defined but not called.	clang_createIndex	3250	8	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_disposeIndex defined but not called.	clang_disposeIndex	3285	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_CXIndex_setGlobalOptions defined but not called.	clang_CXIndex_setGlobalOptions	3290	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_CXIndex_getGlobalOptions defined but not called.	clang_CXIndex_getGlobalOptions	3295	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_CXIndex_setInvocationEmissionPathOption defined but not called.	clang_CXIndex_setInvocationEmissionPathOption	3301	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_toggleCrashRecovery defined but not called.	clang_toggleCrashRecovery	3307	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_createTranslationUnit defined but not called.	clang_createTranslationUnit	3314	18	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_defaultEditingTranslationUnitOptions defined but not called.	clang_defaultEditingTranslationUnitOptions	3355	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_createTranslationUnitFromSourceFile defined but not called.	clang_createTranslationUnitFromSourceFile	3361	0	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Type_getObjCEncoding defined but not called.	clang_Type_getObjCEncoding	3614	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_isMacroFunctionLike defined but not called.	clang_Cursor_isMacroFunctionLike	3635	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_isMacroBuiltin defined but not called.	clang_Cursor_isMacroBuiltin	3647	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_isFunctionInlined defined but not called.	clang_Cursor_isFunctionInlined	3659	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_EvalResult_dispose defined but not called.	clang_EvalResult_dispose	3709	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_EvalResult_getKind defined but not called.	clang_EvalResult_getKind	3713	17	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_EvalResult_getAsInt defined but not called.	clang_EvalResult_getAsInt	3720	4	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_EvalResult_isUnsignedInt defined but not called.	clang_EvalResult_isUnsignedInt	3734	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_EvalResult_getAsUnsigned defined but not called.	clang_EvalResult_getAsUnsigned	3738	19	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_EvalResult_getAsDouble defined but not called.	clang_EvalResult_getAsDouble	3749	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_EvalResult_getAsStr defined but not called.	clang_EvalResult_getAsStr	3756	12	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_Evaluate defined but not called.	clang_Cursor_Evaluate	3931	13	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_hasAttrs defined but not called.	clang_Cursor_hasAttrs	3941	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_defaultSaveOptions defined but not called.	clang_defaultSaveOptions	3953	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_saveTranslationUnit defined but not called.	clang_saveTranslationUnit	3968	4	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_suspendTranslationUnit defined but not called.	clang_suspendTranslationUnit	4035	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_defaultReparseOptions defined but not called.	clang_defaultReparseOptions	4049	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_reparseTranslationUnit defined but not called.	clang_reparseTranslationUnit	4095	4	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getTranslationUnitCursor defined but not called.	clang_getTranslationUnitCursor	4135	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getTranslationUnitTargetInfo defined but not called.	clang_getTranslationUnitTargetInfo	4145	13	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_TargetInfo_getTriple defined but not called.	clang_TargetInfo_getTriple	4156	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_TargetInfo_getPointerWidth defined but not called.	clang_TargetInfo_getPointerWidth	4170	4	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_TargetInfo_dispose defined but not called.	clang_TargetInfo_dispose	4182	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getFileTime defined but not called.	clang_getFileTime	4201	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getFile defined but not called.	clang_getFile	4209	7	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getFileContents defined but not called.	clang_getFileContents	4221	12	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_isFileMultipleIncludeGuarded defined but not called.	clang_isFileMultipleIncludeGuarded	4242	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getFileUniqueID defined but not called.	clang_getFileUniqueID	4258	4	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_File_isEqual defined but not called.	clang_File_isEqual	4270	4	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_File_tryGetRealPathName defined but not called.	clang_File_tryGetRealPathName	4282	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_visitChildrenWithBlock defined but not called.	clang_visitChildrenWithBlock	4407	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_getSpellingNameRange defined but not called.	clang_Cursor_getSpellingNameRange	4610	14	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_getMangling defined but not called.	clang_Cursor_getMangling	4705	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_getCXXManglings defined but not called.	clang_Cursor_getCXXManglings	4719	13	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_getObjCManglings defined but not called.	clang_Cursor_getObjCManglings	4733	13	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getCursorPrintingPolicy defined but not called.	clang_getCursorPrintingPolicy	4747	17	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_PrintingPolicy_dispose defined but not called.	clang_PrintingPolicy_dispose	4753	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_PrintingPolicy_getProperty defined but not called.	clang_PrintingPolicy_getProperty	4759	0	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_PrintingPolicy_setProperty defined but not called.	clang_PrintingPolicy_setProperty	4824	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getCursorPrettyPrinted defined but not called.	clang_getCursorPrettyPrinted	4915	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getCursor defined but not called.	clang_getCursor	5613	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_hashCursor defined but not called.	clang_hashCursor	5695	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_isInvalidDeclaration defined but not called.	clang_isInvalidDeclaration	5713	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_isUnexposed defined but not called.	clang_isUnexposed	5746	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getCanonicalCursor defined but not called.	clang_getCanonicalCursor	6417	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_Cursor_getObjCSelectorIndex defined but not called.	clang_Cursor_getObjCSelectorIndex	6436	4	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getOverloadedDecl defined but not called.	clang_getOverloadedDecl	6459	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getDefinitionSpellingAndExtent defined but not called.	clang_getDefinitionSpellingAndExtent	6486	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_enableStackTraces defined but not called.	clang_enableStackTraces	6556	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_executeOnThread defined but not called.	clang_executeOnThread	6561	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getTokenSpelling defined but not called.	clang_getTokenSpelling	6582	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getTokenExtent defined but not called.	clang_getTokenExtent	6638	14	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_getToken defined but not called.	clang_getToken	6724	9	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_tokenize defined but not called.	clang_tokenize	6760	5	MISRA08_0-1-10	0-1-10 All defined functions called
      Violation: clang_disposeTokens defined but not called.	clang_disposeTokens	6798	5	MISRA08_0-1-10	0-1-10 All defined functions called
