Results,Entity,CheckID,Line,Column
            "Violation: classof defined but not called.","classof","MISRA08_0-1-10","1833","0"
            "Violation: get defined but not called.","get","MISRA08_0-1-10","1833","0"
            "Violation: classof defined but not called.","classof","MISRA08_0-1-10","1842","14"
            "Violation: begin defined but not called.","begin","MISRA08_0-1-10","1845","29"
            "Violation: end defined but not called.","end","MISRA08_0-1-10","1848","29"
            "Violation: classof defined but not called.","classof","MISRA08_0-1-10","1857","14"
            "Violation: get defined but not called.","get","MISRA08_0-1-10","1860","14"
            "Violation: isFirst defined but not called.","isFirst","MISRA08_0-1-10","1861","7"
            "Violation: classof defined but not called.","classof","MISRA08_0-1-10","1869","14"
            "Violation: get defined but not called.","get","MISRA08_0-1-10","1873","10"
            "Violation: classof defined but not called.","classof","MISRA08_0-1-10","1885","14"
            "Violation: get defined but not called.","get","MISRA08_0-1-10","1888","19"
            "Violation: getLoc defined but not called.","getLoc","MISRA08_0-1-10","1891","17"
            "Violation: classof defined but not called.","classof","MISRA08_0-1-10","1902","14"
            "Violation: classof defined but not called.","classof","MISRA08_0-1-10","1918","14"
            "Violation: get defined but not called.","get","MISRA08_0-1-10","1921","22"
            "Violation: classof defined but not called.","classof","MISRA08_0-1-10","1942","14"
            "Violation: VisitCXXDefaultArgExpr defined but not called.","VisitCXXDefaultArgExpr","MISRA08_0-1-10","1964","7"
            "Violation: AddDeclarationNameInfo defined but not called.","AddDeclarationNameInfo","MISRA08_0-1-10","2079","21"
            "Violation: AddNestedNameSpecifierLoc defined but not called.","AddNestedNameSpecifierLoc","MISRA08_0-1-10","2086","16"
            "Violation: AddStmt defined but not called.","AddStmt","MISRA08_0-1-10","2091","21"
            "Violation: AddDecl defined but not called.","AddDecl","MISRA08_0-1-10","2095","21"
            "Violation: AddExplicitTemplateArgs defined but not called.","AddExplicitTemplateArgs","MISRA08_0-1-10","2099","21"
            "Violation: AddMemberRef defined but not called.","AddMemberRef","MISRA08_0-1-10","2103","21"
            "Violation: AddTypeLoc defined but not called.","AddTypeLoc","MISRA08_0-1-10","2107","21"
            "Violation: EnqueueChildren defined but not called.","EnqueueChildren","MISRA08_0-1-10","2111","21"
            "Violation: EnqueueChildren defined but not called.","EnqueueChildren","MISRA08_0-1-10","2436","21"
            "Violation: VisitAddrLabelExpr defined but not called.","VisitAddrLabelExpr","MISRA08_0-1-10","2447","21"
            "Violation: VisitBlockExpr defined but not called.","VisitBlockExpr","MISRA08_0-1-10","2450","21"
            "Violation: VisitCompoundLiteralExpr defined but not called.","VisitCompoundLiteralExpr","MISRA08_0-1-10","2453","21"
            "Violation: VisitCompoundStmt defined but not called.","VisitCompoundStmt","MISRA08_0-1-10","2457","21"
            "Violation: VisitMSDependentExistsStmt defined but not called.","VisitMSDependentExistsStmt","MISRA08_0-1-10","2462","0"
            "Violation: VisitCXXDependentScopeMemberExpr defined but not called.","VisitCXXDependentScopeMemberExpr","MISRA08_0-1-10","2470","0"
            "Violation: VisitCXXNewExpr defined but not called.","VisitCXXNewExpr","MISRA08_0-1-10","2479","21"
            "Violation: VisitCXXOperatorCallExpr defined but not called.","VisitCXXOperatorCallExpr","MISRA08_0-1-10","2490","21"
            "Violation: VisitCXXPseudoDestructorExpr defined but not called.","VisitCXXPseudoDestructorExpr","MISRA08_0-1-10","2496","21"
            "Violation: VisitCXXScalarValueInitExpr defined but not called.","VisitCXXScalarValueInitExpr","MISRA08_0-1-10","2509","21"
            "Violation: VisitCXXTemporaryObjectExpr defined but not called.","VisitCXXTemporaryObjectExpr","MISRA08_0-1-10","2513","21"
            "Violation: VisitCXXTypeidExpr defined but not called.","VisitCXXTypeidExpr","MISRA08_0-1-10","2518","21"
            "Violation: VisitCXXUnresolvedConstructExpr defined but not called.","VisitCXXUnresolvedConstructExpr","MISRA08_0-1-10","2524","21"
            "Violation: VisitCXXUuidofExpr defined but not called.","VisitCXXUuidofExpr","MISRA08_0-1-10","2529","21"
            "Violation: VisitCXXCatchStmt defined but not called.","VisitCXXCatchStmt","MISRA08_0-1-10","2535","21"
            "Violation: VisitCXXForRangeStmt defined but not called.","VisitCXXForRangeStmt","MISRA08_0-1-10","2540","21"
            "Violation: VisitDeclRefExpr defined but not called.","VisitDeclRefExpr","MISRA08_0-1-10","2546","21"
            "Violation: VisitDependentScopeDeclRefExpr defined but not called.","VisitDependentScopeDeclRefExpr","MISRA08_0-1-10","2551","21"
            "Violation: VisitDeclStmt defined but not called.","VisitDeclStmt","MISRA08_0-1-10","2558","21"
            "Violation: VisitDesignatedInitExpr defined but not called.","VisitDesignatedInitExpr","MISRA08_0-1-10","2572","21"
            "Violation: VisitExplicitCastExpr defined but not called.","VisitExplicitCastExpr","MISRA08_0-1-10","2590","21"
            "Violation: VisitForStmt defined but not called.","VisitForStmt","MISRA08_0-1-10","2594","21"
            "Violation: VisitGotoStmt defined but not called.","VisitGotoStmt","MISRA08_0-1-10","2601","21"
            "Violation: VisitIfStmt defined but not called.","VisitIfStmt","MISRA08_0-1-10","2604","21"
            "Violation: VisitInitListExpr defined but not called.","VisitInitListExpr","MISRA08_0-1-10","2610","21"
            "Violation: VisitMemberExpr defined but not called.","VisitMemberExpr","MISRA08_0-1-10","2616","21"
            "Violation: VisitObjCEncodeExpr defined but not called.","VisitObjCEncodeExpr","MISRA08_0-1-10","2639","21"
            "Violation: VisitObjCMessageExpr defined but not called.","VisitObjCMessageExpr","MISRA08_0-1-10","2642","21"
            "Violation: VisitOffsetOfExpr defined but not called.","VisitOffsetOfExpr","MISRA08_0-1-10","2646","21"
            "Violation: VisitOverloadExpr defined but not called.","VisitOverloadExpr","MISRA08_0-1-10","2665","21"
            "Violation: VisitUnaryExprOrTypeTraitExpr defined but not called.","VisitUnaryExprOrTypeTraitExpr","MISRA08_0-1-10","2670","21"
            "Violation: VisitStmt defined but not called.","VisitStmt","MISRA08_0-1-10","2676","21"
            "Violation: VisitSwitchStmt defined but not called.","VisitSwitchStmt","MISRA08_0-1-10","2679","21"
            "Violation: VisitWhileStmt defined but not called.","VisitWhileStmt","MISRA08_0-1-10","2685","21"
            "Violation: VisitTypeTraitExpr defined but not called.","VisitTypeTraitExpr","MISRA08_0-1-10","2691","21"
            "Violation: VisitArrayTypeTraitExpr defined but not called.","VisitArrayTypeTraitExpr","MISRA08_0-1-10","2696","21"
            "Violation: VisitExpressionTraitExpr defined but not called.","VisitExpressionTraitExpr","MISRA08_0-1-10","2700","21"
            "Violation: VisitUnresolvedMemberExpr defined but not called.","VisitUnresolvedMemberExpr","MISRA08_0-1-10","2704","21"
            "Violation: VisitVAArgExpr defined but not called.","VisitVAArgExpr","MISRA08_0-1-10","2709","21"
            "Violation: VisitSizeOfPackExpr defined but not called.","VisitSizeOfPackExpr","MISRA08_0-1-10","2713","21"
            "Violation: VisitOpaqueValueExpr defined but not called.","VisitOpaqueValueExpr","MISRA08_0-1-10","2716","21"
            "Violation: VisitLambdaExpr defined but not called.","VisitLambdaExpr","MISRA08_0-1-10","2722","21"
            "Violation: VisitPseudoObjectExpr defined but not called.","VisitPseudoObjectExpr","MISRA08_0-1-10","2726","21"
            "Violation: VisitOMPExecutableDirective defined but not called.","VisitOMPExecutableDirective","MISRA08_0-1-10","2731","21"
            "Violation: VisitOMPLoopDirective defined but not called.","VisitOMPLoopDirective","MISRA08_0-1-10","2740","21"
            "Violation: VisitOMPParallelDirective defined but not called.","VisitOMPParallelDirective","MISRA08_0-1-10","2744","21"
            "Violation: VisitOMPSimdDirective defined but not called.","VisitOMPSimdDirective","MISRA08_0-1-10","2748","21"
            "Violation: VisitOMPForDirective defined but not called.","VisitOMPForDirective","MISRA08_0-1-10","2752","21"
            "Violation: VisitOMPForSimdDirective defined but not called.","VisitOMPForSimdDirective","MISRA08_0-1-10","2756","21"
            "Violation: VisitOMPSectionsDirective defined but not called.","VisitOMPSectionsDirective","MISRA08_0-1-10","2760","21"
            "Violation: VisitOMPSectionDirective defined but not called.","VisitOMPSectionDirective","MISRA08_0-1-10","2764","21"
            "Violation: VisitOMPSingleDirective defined but not called.","VisitOMPSingleDirective","MISRA08_0-1-10","2768","21"
            "Violation: VisitOMPMasterDirective defined but not called.","VisitOMPMasterDirective","MISRA08_0-1-10","2772","21"
            "Violation: VisitOMPCriticalDirective defined but not called.","VisitOMPCriticalDirective","MISRA08_0-1-10","2776","21"
            "Violation: VisitOMPParallelForDirective defined but not called.","VisitOMPParallelForDirective","MISRA08_0-1-10","2782","16"
            "Violation: VisitOMPParallelForSimdDirective defined but not called.","VisitOMPParallelForSimdDirective","MISRA08_0-1-10","2786","21"
            "Violation: VisitOMPParallelSectionsDirective defined but not called.","VisitOMPParallelSectionsDirective","MISRA08_0-1-10","2791","21"
            "Violation: VisitOMPTaskDirective defined but not called.","VisitOMPTaskDirective","MISRA08_0-1-10","2796","21"
            "Violation: VisitOMPTaskyieldDirective defined but not called.","VisitOMPTaskyieldDirective","MISRA08_0-1-10","2801","16"
            "Violation: VisitOMPBarrierDirective defined but not called.","VisitOMPBarrierDirective","MISRA08_0-1-10","2805","21"
            "Violation: VisitOMPTaskwaitDirective defined but not called.","VisitOMPTaskwaitDirective","MISRA08_0-1-10","2809","21"
            "Violation: VisitOMPTaskgroupDirective defined but not called.","VisitOMPTaskgroupDirective","MISRA08_0-1-10","2813","21"
            "Violation: VisitOMPFlushDirective defined but not called.","VisitOMPFlushDirective","MISRA08_0-1-10","2820","21"
            "Violation: VisitOMPOrderedDirective defined but not called.","VisitOMPOrderedDirective","MISRA08_0-1-10","2824","21"
            "Violation: VisitOMPAtomicDirective defined but not called.","VisitOMPAtomicDirective","MISRA08_0-1-10","2828","21"
            "Violation: VisitOMPTargetDirective defined but not called.","VisitOMPTargetDirective","MISRA08_0-1-10","2832","21"
            "Violation: VisitOMPTargetDataDirective defined but not called.","VisitOMPTargetDataDirective","MISRA08_0-1-10","2836","21"
            "Violation: VisitOMPTargetEnterDataDirective defined but not called.","VisitOMPTargetEnterDataDirective","MISRA08_0-1-10","2841","21"
            "Violation: VisitOMPTargetExitDataDirective defined but not called.","VisitOMPTargetExitDataDirective","MISRA08_0-1-10","2846","21"
            "Violation: VisitOMPTargetParallelDirective defined but not called.","VisitOMPTargetParallelDirective","MISRA08_0-1-10","2851","21"
            "Violation: VisitOMPTargetParallelForDirective defined but not called.","VisitOMPTargetParallelForDirective","MISRA08_0-1-10","2856","21"
            "Violation: VisitOMPTeamsDirective defined but not called.","VisitOMPTeamsDirective","MISRA08_0-1-10","2861","21"
            "Violation: VisitOMPCancellationPointDirective defined but not called.","VisitOMPCancellationPointDirective","MISRA08_0-1-10","2865","21"
            "Violation: VisitOMPCancelDirective defined but not called.","VisitOMPCancelDirective","MISRA08_0-1-10","2870","21"
            "Violation: VisitOMPTaskLoopDirective defined but not called.","VisitOMPTaskLoopDirective","MISRA08_0-1-10","2874","21"
            "Violation: VisitOMPTaskLoopSimdDirective defined but not called.","VisitOMPTaskLoopSimdDirective","MISRA08_0-1-10","2878","21"
            "Violation: VisitOMPDistributeDirective defined but not called.","VisitOMPDistributeDirective","MISRA08_0-1-10","2883","21"
            "Violation: VisitOMPDistributeParallelForDirective defined but not called.","VisitOMPDistributeParallelForDirective","MISRA08_0-1-10","2888","21"
            "Violation: VisitOMPDistributeParallelForSimdDirective defined but not called.","VisitOMPDistributeParallelForSimdDirective","MISRA08_0-1-10","2893","21"
            "Violation: VisitOMPDistributeSimdDirective defined but not called.","VisitOMPDistributeSimdDirective","MISRA08_0-1-10","2898","21"
            "Violation: VisitOMPTargetParallelForSimdDirective defined but not called.","VisitOMPTargetParallelForSimdDirective","MISRA08_0-1-10","2903","21"
            "Violation: VisitOMPTargetSimdDirective defined but not called.","VisitOMPTargetSimdDirective","MISRA08_0-1-10","2908","21"
            "Violation: VisitOMPTeamsDistributeDirective defined but not called.","VisitOMPTeamsDistributeDirective","MISRA08_0-1-10","2913","21"
            "Violation: VisitOMPTeamsDistributeSimdDirective defined but not called.","VisitOMPTeamsDistributeSimdDirective","MISRA08_0-1-10","2918","21"
            "Violation: VisitOMPTeamsDistributeParallelForSimdDirective defined but not called.","VisitOMPTeamsDistributeParallelForSimdDirective","MISRA08_0-1-10","2923","21"
            "Violation: VisitOMPTeamsDistributeParallelForDirective defined but not called.","VisitOMPTeamsDistributeParallelForDirective","MISRA08_0-1-10","2928","21"
            "Violation: VisitOMPTargetTeamsDirective defined but not called.","VisitOMPTargetTeamsDirective","MISRA08_0-1-10","2933","21"
